route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,train_id
BLUE,51_R,6555710_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_32,6555710,402
BLUE,51_R,6555572_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_32,6555572,1421
BLUE,51_R,6555592_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_32,6555592,403
BLUE,51_R,6555738_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_32,6555738,404
BLUE,51_R,6555819_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_32,6555819,405
BLUE,51_R,6555759_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_32,6555759,406
BLUE,51_R,6555567_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_32,6555567,407
BLUE,51_R,6555713_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_32,6555713,1422
BLUE,51_R,6555568_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_32,6555568,408
BLUE,51_R,6555753_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_32,6555753,409
BLUE,51_R,6555823_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6555823,410
BLUE,51_R,6555741_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6555741,411
BLUE,51_R,6555767_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6555767,412
BLUE,51_R,6555703_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6555703,413
BLUE,51_R,6555583_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6555583,401
BLUE,51_R,6556427_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556427,402
BLUE,51_R,6556451_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556451,1421
BLUE,51_R,6556448_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556448,403
BLUE,51_R,6556456_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556456,404
BLUE,51_R,6556465_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556465,405
BLUE,51_R,6556483_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556483,407
BLUE,51_R,6556510_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556510,1422
BLUE,51_R,6556526_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556526,408
BLUE,51_R,6556542_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556542,409
BLUE,51_R,6556559_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556559,411
BLUE,51_R,6556575_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556575,412
BLUE,51_R,6556572_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556572,413
BLUE,51_R,6556593_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556593,401
BLUE,51_R,6556603_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556603,402
BLUE,51_R,6556622_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556622,1421
BLUE,51_R,6556629_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556629,403
BLUE,51_R,6556651_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556651,405
BLUE,51_R,6556655_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556655,407
BLUE,51_R,6556677_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556677,1422
BLUE,51_R,6556688_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_33,6556688,409
BLUE,51_R,6556735_20121,"FRANCONIA-SPRINGFIELD",1,,RBLU_34,6556735,411
BLUE,46_R,6560284_20121,"LARGO",0,,RBLU_35,6560284,401
BLUE,46_R,6560285_20121,"LARGO",0,,RBLU_35,6560285,402
BLUE,46_R,6560286_20121,"LARGO",0,,RBLU_35,6560286,403
BLUE,46_R,6560276_20121,"LARGO",0,,RBLU_35,6560276,404
BLUE,46_R,6560282_20121,"LARGO",0,,RBLU_35,6560282,405
BLUE,46_R,6560281_20121,"LARGO",0,,RBLU_35,6560281,406
BLUE,46_R,6560287_20121,"LARGO",0,,RBLU_35,6560287,407
BLUE,46_R,6560277_20121,"LARGO",0,,RBLU_35,6560277,408
BLUE,46_R,6560301_20121,"LARGO",0,,RBLU_35,6560301,409
BLUE,46_R,6560311_20121,"LARGO",0,,RBLU_35,6560311,410
BLUE,46_R,6560309_20121,"LARGO",0,,RBLU_35,6560309,411
BLUE,46_R,6560913_20121,"LARGO",0,,RBLU_35,6560913,412
BLUE,46_R,6560912_20121,"LARGO",0,,RBLU_35,6560912,413
BLUE,46_R,6560914_20121,"LARGO",0,,RBLU_35,6560914,401
BLUE,46_R,6560924_20121,"LARGO",0,,RBLU_35,6560924,402
BLUE,46_R,6560918_20121,"LARGO",0,,RBLU_35,6560918,403
BLUE,46_R,6560919_20121,"LARGO",0,,RBLU_35,6560919,404
BLUE,46_R,6560917_20121,"LARGO",0,,RBLU_35,6560917,405
BLUE,46_R,6560916_20121,"LARGO",0,,RBLU_35,6560916,406
BLUE,46_R,6560923_20121,"LARGO",0,,RBLU_35,6560923,407
BLUE,46_R,6560930_20121,"LARGO",0,,RBLU_35,6560930,408
BLUE,46_R,6561004_20121,"LARGO",0,,RBLU_35,6561004,409
BLUE,46_R,6561001_20121,"LARGO",0,,RBLU_35,6561001,410
BLUE,46_R,6560991_20121,"LARGO",0,,RBLU_35,6560991,411
BLUE,46_R,6560998_20121,"LARGO",0,,RBLU_35,6560998,412
BLUE,46_R,6561003_20121,"LARGO",0,,RBLU_35,6561003,413
BLUE,46_R,6560997_20121,"LARGO",0,,RBLU_35,6560997,401
BLUE,46_R,6561006_20121,"LARGO",0,,RBLU_35,6561006,402
BLUE,46_R,6561005_20121,"LARGO",0,,RBLU_35,6561005,403
BLUE,46_R,6561002_20121,"LARGO",0,,RBLU_35,6561002,404
BLUE,46_R,6561163_20121,"LARGO",0,,RBLU_35,6561163,405
BLUE,46_R,6561225_20121,"LARGO",0,,RBLU_35,6561225,406
BLUE,46_R,6561226_20121,"LARGO",0,,RBLU_35,6561226,407
BLUE,46_R,6561229_20121,"LARGO",0,,RBLU_35,6561229,408
BLUE,46_R,6561228_20121,"LARGO",0,,RBLU_35,6561228,409
BLUE,46_R,6561220_20121,"LARGO",0,,RBLU_35,6561220,410
BLUE,46_R,6561227_20121,"LARGO",0,,RBLU_35,6561227,411
BLUE,46_R,6561230_20121,"LARGO",0,,RBLU_35,6561230,412
BLUE,46_R,6561204_20121,"LARGO",0,,RBLU_35,6561204,413
BLUE,46_R,6561206_20121,"LARGO",0,,RBLU_35,6561206,401
BLUE,46_R,6561205_20121,"LARGO",0,,RBLU_35,6561205,402
BLUE,46_R,6561202_20121,"LARGO",0,,RBLU_35,6561202,403
BLUE,46_R,6561210_20121,"LARGO",0,,RBLU_35,6561210,404
BLUE,46_R,6561208_20121,"LARGO",0,,RBLU_35,6561208,405
BLUE,46_R,6561236_20121,"LARGO",0,,RBLU_35,6561236,406
BLUE,46_R,6561207_20121,"LARGO",0,,RBLU_35,6561207,407
BLUE,46_R,6561200_20121,"LARGO",0,,RBLU_35,6561200,408
BLUE,46_R,6561209_20121,"LARGO",0,,RBLU_35,6561209,409
BLUE,46_R,6561201_20121,"LARGO",0,,RBLU_35,6561201,410
BLUE,46_R,6561486_20121,"LARGO",0,,RBLU_35,6561486,411
BLUE,46_R,6561447_20121,"LARGO",0,,RBLU_35,6561447,412
BLUE,46_R,6561455_20121,"LARGO",0,,RBLU_35,6561455,413
BLUE,46_R,6561450_20121,"LARGO",0,,RBLU_35,6561450,401
BLUE,46_R,6561442_20121,"LARGO",0,,RBLU_35,6561442,402
BLUE,46_R,6561482_20121,"LARGO",0,,RBLU_35,6561482,403
BLUE,46_R,6561458_20121,"LARGO",0,,RBLU_35,6561458,404
BLUE,46_R,6561448_20121,"LARGO",0,,RBLU_35,6561448,405
BLUE,46_R,6561454_20121,"LARGO",0,,RBLU_35,6561454,406
BLUE,46_R,6561449_20121,"LARGO",0,,RBLU_35,6561449,407
BLUE,46_R,6562178_20121,"LARGO",0,,RBLU_36,6562178,408
BLUE,46_R,6562172_20121,"LARGO",0,,RBLU_36,6562172,409
BLUE,46_R,6562179_20121,"LARGO",0,,RBLU_36,6562179,410
BLUE,46_R,6562183_20121,"LARGO",0,,RBLU_36,6562183,411
BLUE,46_R,6562184_20121,"LARGO",0,,RBLU_36,6562184,412
BLUE,46_R,6562176_20121,"LARGO",0,,RBLU_36,6562176,413
BLUE,46_R,6562189_20121,"LARGO",0,,RBLU_36,6562189,401
BLUE,46_R,6562170_20121,"LARGO",0,,RBLU_36,6562170,402
BLUE,46_R,6562171_20121,"LARGO",0,,RBLU_36,6562171,403
BLUE,46_R,6562175_20121,"LARGO",0,,RBLU_36,6562175,404
BLUE,46_R,6562169_20121,"LARGO",0,,RBLU_36,6562169,405
BLUE,46_R,6562173_20121,"LARGO",0,,RBLU_36,6562173,406
BLUE,46_R,6562165_20121,"LARGO",0,,RBLU_36,6562165,407
BLUE,46_R,6562168_20121,"LARGO",0,,RBLU_36,6562168,408
BLUE,46_R,6562174_20121,"LARGO",0,,RBLU_36,6562174,409
BLUE,46_R,6561711_20121,"LARGO",0,,RBLU_36,6561711,410
BLUE,46_R,6561573_20121,"LARGO",0,,RBLU_36,6561573,411
BLUE,46_R,6561599_20121,"LARGO",0,,RBLU_36,6561599,412
BLUE,46_R,6562069_20121,"LARGO",0,,RBLU_36,6562069,413
BLUE,46_R,6562070_20121,"LARGO",0,,RBLU_36,6562070,401
BLUE,46_R,6562071_20121,"LARGO",0,,RBLU_36,6562071,402
BLUE,46_R,6562072_20121,"LARGO",0,,RBLU_36,6562072,403
BLUE,46_R,6561752_20121,"LARGO",0,,RBLU_36,6561752,404
BLUE,46_R,6561845_20121,"LARGO",0,,RBLU_36,6561845,406
BLUE,46_R,6561761_20121,"LARGO",0,,RBLU_36,6561761,409
BLUE,46_R,6561755_20121,"LARGO",0,,RBLU_36,6561755,410
BLUE,46_R,6561584_20121,"LARGO",0,,RBLU_36,6561584,411
BLUE,47_R,6838712_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838712,405
BLUE,47_R,6838713_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838713,406
BLUE,47_R,6838714_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838714,401
BLUE,47_R,6838711_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838711,402
BLUE,47_R,6838715_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838715,403
BLUE,47_R,6838707_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838707,404
BLUE,47_R,6838710_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838710,405
BLUE,47_R,6838708_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838708,406
BLUE,47_R,6838706_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838706,401
BLUE,47_R,6838709_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838709,402
BLUE,47_R,6838324_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838324,403
BLUE,47_R,6838222_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838222,404
BLUE,47_R,6838635_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838635,405
BLUE,47_R,6838636_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838636,406
BLUE,47_R,6838637_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838637,401
BLUE,47_R,6838638_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838638,402
BLUE,47_R,6838448_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838448,403
BLUE,47_R,6838364_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838364,404
BLUE,47_R,6838358_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838358,405
BLUE,47_R,6838212_20121,"FEDERAL TRIANGLE",0,,RBLU_37,6838212,406
BLUE,47_R,6837589_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837589,402
BLUE,47_R,6837585_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837585,403
BLUE,47_R,6837588_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837588,404
BLUE,47_R,6837587_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837587,405
BLUE,47_R,6837586_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837586,406
BLUE,47_R,6837598_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837598,401
BLUE,47_R,6837604_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837604,402
BLUE,47_R,6837653_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837653,403
BLUE,47_R,6837654_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837654,404
BLUE,47_R,6837659_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837659,405
BLUE,47_R,6837656_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837656,406
BLUE,47_R,6837655_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837655,401
BLUE,47_R,6837658_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837658,402
BLUE,47_R,6837664_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837664,403
BLUE,47_R,6837724_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837724,404
BLUE,47_R,6837722_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837722,405
BLUE,47_R,6837726_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837726,406
BLUE,47_R,6837723_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837723,401
BLUE,47_R,6837727_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837727,402
BLUE,47_R,6837725_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837725,403
BLUE,47_R,6837917_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837917,404
BLUE,47_R,6837918_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837918,405
BLUE,47_R,6837919_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837919,406
BLUE,47_R,6837916_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837916,401
BLUE,47_R,6837920_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837920,402
BLUE,47_R,6837904_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837904,403
BLUE,47_R,6837905_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837905,404
BLUE,47_R,6837903_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837903,405
BLUE,47_R,6837906_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837906,406
BLUE,47_R,6837923_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837923,401
BLUE,47_R,6837902_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837902,402
BLUE,47_R,6837907_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6837907,403
BLUE,47_R,6838128_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6838128,404
BLUE,47_R,6838098_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6838098,405
BLUE,47_R,6838101_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6838101,406
BLUE,47_R,6838096_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6838096,401
BLUE,47_R,6838105_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6838105,402
BLUE,47_R,6838099_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6838099,403
BLUE,47_R,6838100_20121,"FEDERAL TRIANGLE",0,,RBLU_38,6838100,404
BLUE,48_R,6563143_20121,"LARGO",0,,RBLU_39,6563143,401
BLUE,48_R,6563144_20121,"LARGO",0,,RBLU_39,6563144,402
BLUE,48_R,6563145_20121,"LARGO",0,,RBLU_39,6563145,403
BLUE,48_R,6563141_20121,"LARGO",0,,RBLU_39,6563141,404
BLUE,48_R,6563142_20121,"LARGO",0,,RBLU_39,6563142,405
BLUE,48_R,6563147_20121,"LARGO",0,,RBLU_39,6563147,406
BLUE,48_R,6563148_20121,"LARGO",0,,RBLU_39,6563148,407
BLUE,48_R,6563139_20121,"LARGO",0,,RBLU_39,6563139,408
BLUE,48_R,6563162_20121,"LARGO",0,,RBLU_39,6563162,409
BLUE,48_R,6563167_20121,"LARGO",0,,RBLU_39,6563167,410
BLUE,48_R,6563168_20121,"LARGO",0,,RBLU_39,6563168,411
BLUE,48_R,6563175_20121,"LARGO",0,,RBLU_39,6563175,412
BLUE,48_R,6563190_20121,"LARGO",0,,RBLU_39,6563190,413
BLUE,48_R,6563191_20121,"LARGO",0,,RBLU_39,6563191,401
BLUE,48_R,6563196_20121,"LARGO",0,,RBLU_39,6563196,402
BLUE,48_R,6563198_20121,"LARGO",0,,RBLU_39,6563198,403
BLUE,48_R,6563194_20121,"LARGO",0,,RBLU_39,6563194,404
BLUE,48_R,6563197_20121,"LARGO",0,,RBLU_39,6563197,405
BLUE,48_R,6563195_20121,"LARGO",0,,RBLU_39,6563195,406
BLUE,48_R,6563192_20121,"LARGO",0,,RBLU_39,6563192,407
BLUE,48_R,6563151_20121,"LARGO",0,,RBLU_39,6563151,408
BLUE,48_R,6563212_20121,"LARGO",0,,RBLU_39,6563212,409
BLUE,48_R,6563204_20121,"LARGO",0,,RBLU_39,6563204,410
BLUE,48_R,6563210_20121,"LARGO",0,,RBLU_39,6563210,411
BLUE,48_R,6563208_20121,"LARGO",0,,RBLU_39,6563208,412
BLUE,48_R,6563205_20121,"LARGO",0,,RBLU_39,6563205,413
BLUE,48_R,6563207_20121,"LARGO",0,,RBLU_39,6563207,401
BLUE,48_R,6563199_20121,"LARGO",0,,RBLU_39,6563199,402
BLUE,48_R,6563214_20121,"LARGO",0,,RBLU_39,6563214,403
BLUE,48_R,6563203_20121,"LARGO",0,,RBLU_39,6563203,404
BLUE,48_R,6563256_20121,"LARGO",0,,RBLU_39,6563256,405
BLUE,48_R,6563274_20121,"LARGO",0,,RBLU_39,6563274,406
BLUE,48_R,6563283_20121,"LARGO",0,,RBLU_39,6563283,407
BLUE,48_R,6563278_20121,"LARGO",0,,RBLU_39,6563278,408
BLUE,48_R,6563289_20121,"LARGO",0,,RBLU_39,6563289,409
BLUE,48_R,6563282_20121,"LARGO",0,,RBLU_39,6563282,410
BLUE,48_R,6563288_20121,"LARGO",0,,RBLU_39,6563288,411
BLUE,48_R,6563281_20121,"LARGO",0,,RBLU_39,6563281,412
BLUE,48_R,6563269_20121,"LARGO",0,,RBLU_39,6563269,413
BLUE,48_R,6563271_20121,"LARGO",0,,RBLU_39,6563271,401
BLUE,48_R,6563263_20121,"LARGO",0,,RBLU_39,6563263,402
BLUE,48_R,6563268_20121,"LARGO",0,,RBLU_39,6563268,403
BLUE,48_R,6563265_20121,"LARGO",0,,RBLU_39,6563265,404
BLUE,48_R,6563264_20121,"LARGO",0,,RBLU_39,6563264,405
BLUE,48_R,6563292_20121,"LARGO",0,,RBLU_39,6563292,406
BLUE,48_R,6563262_20121,"LARGO",0,,RBLU_39,6563262,407
BLUE,48_R,6563267_20121,"LARGO",0,,RBLU_39,6563267,408
BLUE,48_R,6563270_20121,"LARGO",0,,RBLU_39,6563270,409
BLUE,48_R,6563266_20121,"LARGO",0,,RBLU_39,6563266,410
BLUE,48_R,6563434_20121,"LARGO",0,,RBLU_39,6563434,411
BLUE,48_R,6563389_20121,"LARGO",0,,RBLU_39,6563389,412
BLUE,48_R,6563406_20121,"LARGO",0,,RBLU_39,6563406,413
BLUE,48_R,6563409_20121,"LARGO",0,,RBLU_39,6563409,401
BLUE,48_R,6563392_20121,"LARGO",0,,RBLU_39,6563392,402
BLUE,48_R,6563426_20121,"LARGO",0,,RBLU_39,6563426,403
BLUE,48_R,6563418_20121,"LARGO",0,,RBLU_39,6563418,404
BLUE,48_R,6563397_20121,"LARGO",0,,RBLU_39,6563397,405
BLUE,48_R,6563410_20121,"LARGO",0,,RBLU_39,6563410,406
BLUE,48_R,6563407_20121,"LARGO",0,,RBLU_39,6563407,407
BLUE,48_R,6563423_20121,"LARGO",0,,RBLU_40,6563423,408
BLUE,48_R,6563417_20121,"LARGO",0,,RBLU_40,6563417,409
BLUE,48_R,6563408_20121,"LARGO",0,,RBLU_40,6563408,410
BLUE,48_R,6563405_20121,"LARGO",0,,RBLU_40,6563405,411
BLUE,48_R,6563414_20121,"LARGO",0,,RBLU_40,6563414,412
BLUE,48_R,6563400_20121,"LARGO",0,,RBLU_40,6563400,413
BLUE,48_R,6563412_20121,"LARGO",0,,RBLU_40,6563412,401
BLUE,48_R,6563403_20121,"LARGO",0,,RBLU_40,6563403,402
BLUE,48_R,6563419_20121,"LARGO",0,,RBLU_40,6563419,403
BLUE,48_R,6563402_20121,"LARGO",0,,RBLU_40,6563402,404
BLUE,48_R,6563411_20121,"LARGO",0,,RBLU_40,6563411,405
BLUE,48_R,6563559_20121,"LARGO",0,,RBLU_40,6563559,406
BLUE,48_R,6563564_20121,"LARGO",0,,RBLU_40,6563564,407
BLUE,48_R,6563369_20121,"LARGO",0,,RBLU_40,6563369,408
BLUE,48_R,6563561_20121,"LARGO",0,,RBLU_40,6563561,409
BLUE,48_R,6563445_20121,"LARGO",0,,RBLU_40,6563445,410
BLUE,48_R,6563464_20121,"LARGO",0,,RBLU_40,6563464,411
BLUE,48_R,6563478_20121,"LARGO",0,,RBLU_40,6563478,412
BLUE,48_R,6563593_20121,"LARGO",0,,RBLU_40,6563593,413
BLUE,48_R,6563589_20121,"LARGO",0,,RBLU_40,6563589,401
BLUE,48_R,6563594_20121,"LARGO",0,,RBLU_40,6563594,402
BLUE,48_R,6563456_20121,"LARGO",0,,RBLU_40,6563456,404
BLUE,48_R,6563462_20121,"LARGO",0,,RBLU_40,6563462,406
BLUE,49_R,6840081_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840081,405
BLUE,49_R,6840076_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840076,406
BLUE,49_R,6840085_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840085,401
BLUE,49_R,6840080_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840080,402
BLUE,49_R,6840078_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840078,403
BLUE,49_R,6840083_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840083,404
BLUE,49_R,6840084_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840084,405
BLUE,49_R,6840079_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840079,406
BLUE,49_R,6840082_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840082,401
BLUE,49_R,6840075_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840075,402
BLUE,49_R,6840072_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840072,403
BLUE,49_R,6840074_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840074,404
BLUE,49_R,6840073_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840073,405
BLUE,49_R,6840089_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840089,406
BLUE,49_R,6840096_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840096,401
BLUE,49_R,6840094_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840094,402
BLUE,49_R,6840090_20121,"FEDERAL TRIANGLE",0,,RBLU_41,6840090,403
BLUE,49_R,6840108_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840108,402
BLUE,49_R,6840097_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840097,403
BLUE,49_R,6840103_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840103,404
BLUE,49_R,6840106_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840106,405
BLUE,49_R,6840098_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840098,406
BLUE,49_R,6840105_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840105,401
BLUE,49_R,6840100_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840100,402
BLUE,49_R,6840111_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840111,403
BLUE,49_R,6840110_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840110,404
BLUE,49_R,6840109_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840109,405
BLUE,49_R,6840113_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840113,406
BLUE,49_R,6840112_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840112,401
BLUE,49_R,6840114_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840114,402
BLUE,49_R,6840115_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840115,403
BLUE,49_R,6840117_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840117,404
BLUE,49_R,6840116_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840116,405
BLUE,49_R,6840119_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840119,406
BLUE,49_R,6840118_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840118,401
BLUE,49_R,6840121_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840121,402
BLUE,49_R,6840120_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840120,403
BLUE,49_R,6840057_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840057,404
BLUE,49_R,6840053_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840053,405
BLUE,49_R,6840056_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840056,406
BLUE,49_R,6840061_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840061,401
BLUE,49_R,6840055_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840055,402
BLUE,49_R,6840063_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840063,403
BLUE,49_R,6840059_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840059,404
BLUE,49_R,6840064_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840064,405
BLUE,49_R,6840062_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840062,406
BLUE,49_R,6840054_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840054,401
BLUE,49_R,6840058_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840058,402
BLUE,49_R,6840060_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840060,403
BLUE,49_R,6840127_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840127,404
BLUE,49_R,6840124_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840124,405
BLUE,49_R,6840128_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840128,406
BLUE,49_R,6840123_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840123,401
BLUE,49_R,6840126_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840126,402
BLUE,49_R,6840125_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840125,403
BLUE,49_R,6840122_20121,"FEDERAL TRIANGLE",0,,RBLU_42,6840122,404
BLUE,50_R,6558234_20121,"LARGO",0,,RBLU_43,6558234,402
BLUE,50_R,6558248_20121,"LARGO",0,,RBLU_43,6558248,403
BLUE,50_R,6558256_20121,"LARGO",0,,RBLU_43,6558256,404
BLUE,50_R,6558237_20121,"LARGO",0,,RBLU_43,6558237,422
BLUE,50_R,6558250_20121,"LARGO",0,,RBLU_43,6558250,405
BLUE,50_R,6558238_20121,"LARGO",0,,RBLU_43,6558238,407
BLUE,50_R,6558235_20121,"LARGO",0,,RBLU_43,6558235,421
BLUE,50_R,6558242_20121,"LARGO",0,,RBLU_43,6558242,408
